id,institucion,sigla,plataforma,sector,region,cargo,fecha_publicacion,fecha_scraped,url_oferta,url_bases,url_oferta_valida,url_bases_valida
18551,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Base de Datos Reemplazo Asistente de Párvulos, Jardín Infantil Marta Ross, Comuna de Recoleta, RMNP",2026-05-19,2026-06-12T06:22:45.085865Z,https://login.airavirtual.com/postula/rDfzt3a2nST8KxtD8fh5,https://login.airavirtual.com/postula/rDfzt3a2nST8KxtD8fh5,,
18550,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Reemplazo Auxiliar de Servicios TJMJ, JI Papelucho, Renca, RMNP.",2026-05-19,2026-06-12T06:22:44.390222Z,https://login.airavirtual.com/postula/JPR78E7kW2W4R04qNRJb,https://login.airavirtual.com/postula/JPR78E7kW2W4R04qNRJb,,
18549,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Auxiliar de servicios, Jornada de 9 hrs., Programa Vacaciones en Mi Jardín, JI Estación Multicolor, comuna de Estación Central, RMNP.",2026-05-19,2026-06-12T06:22:43.694555Z,https://login.airavirtual.com/postula/OT0ptmRm6It1VP4gXERU,https://login.airavirtual.com/postula/OT0ptmRm6It1VP4gXERU,,
18548,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Valparaíso,"Reemplazo Educadora de Párvulos, JI Kan Uiqu, Comuna de San Esteban",2026-05-19,2026-06-12T06:22:42.997769Z,https://login.airavirtual.com/postula/N3m3wz1o90sRWwsmialE,https://login.airavirtual.com/postula/N3m3wz1o90sRWwsmialE,,
18547,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Antofagasta,"Reemplazo Interno Directora, JI Los Pulpitos Regalones, Ciudad Antofagasta, Dirección Regional Antofagasta",2026-05-25,2026-06-12T06:22:42.301803Z,https://login.airavirtual.com/postula/2h4OwHzr6qMRecx2IMbO,https://login.airavirtual.com/postula/2h4OwHzr6qMRecx2IMbO,,
18546,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Reemplazo Auxiliar de Servicios, JI Sonrisa de Miel, Colina, RMNP.",2026-05-26,2026-06-12T06:22:41.605557Z,https://login.airavirtual.com/postula/vjzUVEsB0L8X4dE7fivd,https://login.airavirtual.com/postula/vjzUVEsB0L8X4dE7fivd,,
18545,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Reemplazo Educadora/or de Párvulos TJMJ, JI Cajita de Sorpresas, Quilicura, RMNP.",2026-05-25,2026-06-12T06:22:40.910045Z,https://login.airavirtual.com/postula/dCNme4gHiwy3wetftjEY,https://login.airavirtual.com/postula/dCNme4gHiwy3wetftjEY,,
18544,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,La Araucanía,"Base de datos Asistente TJMJ, JI Villa Austral, Temuco, Dirección Regional de La Araucanía",2026-05-25,2026-06-12T06:22:40.207106Z,https://login.airavirtual.com/postula/cLKloedJalr2SaqAFxgZ,https://login.airavirtual.com/postula/cLKloedJalr2SaqAFxgZ,,
18543,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Programa Vacaciones en Mi Jardín. Educadora/or de Párvulos JI Estación Multicolor, Estación Central, RMNP",2026-05-26,2026-06-12T06:22:39.511106Z,https://login.airavirtual.com/postula/FiJ9RCcXnJ138AX9UlWK,https://login.airavirtual.com/postula/FiJ9RCcXnJ138AX9UlWK,,
18542,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,O'Higgins,"Reemplazo Asistente de Párvulos, JI Los Naranjitos, Comuna Nancagua, Región de Ohiggins",2026-05-27,2026-06-12T06:22:38.814505Z,https://login.airavirtual.com/postula/izlpc1yEG8sYgHQ0iTUp,https://login.airavirtual.com/postula/izlpc1yEG8sYgHQ0iTUp,,
18541,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Reemplazo Asistente TJMJ, JI San Francisco de Asís _Las Condes, RMSO",2026-05-28,2026-06-12T06:22:38.118882Z,https://login.airavirtual.com/postula/LkoHWXf12IUdLDd12bhK,https://login.airavirtual.com/postula/LkoHWXf12IUdLDd12bhK,,
18540,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Base de Datos, Reemplazo Educadora de Párvulos, Jardín Infantil Mis Primeros Pasitos. Comuna de Tiltil, RMNP.",2026-05-29,2026-06-12T06:22:37.422448Z,https://login.airavirtual.com/postula/Ll9gtVARpwkkJGCkvNSX,https://login.airavirtual.com/postula/Ll9gtVARpwkkJGCkvNSX,,
18539,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Reemplazo Educadora de Párvulos, Jardín Infantil Nuevo Tai Tai, Estación central, DRNP.",2026-05-29,2026-06-12T06:22:36.726299Z,https://login.airavirtual.com/postula/YgJJS3xPQ9wAstKYfNpo,https://login.airavirtual.com/postula/YgJJS3xPQ9wAstKYfNpo,,
18538,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Reemplazo Educadora de Párvulos. Jardín InfantilI Nuevo San Bernardo, San Bernardo. DRNP",2026-06-01,2026-06-12T06:22:36.030370Z,https://login.airavirtual.com/postula/4DVIPxBrfuV8fvnG00El,https://login.airavirtual.com/postula/4DVIPxBrfuV8fvnG00El,,
18537,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Reemplazo Educadora/or de Párvulos, JI Bettemburgo, Huechuraba, RMNP",2026-06-02,2026-06-12T06:22:35.334173Z,https://login.airavirtual.com/postula/o6G1Ba85s2XqNU61EpX4,https://login.airavirtual.com/postula/o6G1Ba85s2XqNU61EpX4,,
18536,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Biobío,Base de datos Reemplazos Educador/a de Párvulos comuna de Talcahuano,2026-06-03,2026-06-12T06:22:34.637665Z,https://login.airavirtual.com/postula/5UC8XMw5DpXOzztAmW2F,https://login.airavirtual.com/postula/5UC8XMw5DpXOzztAmW2F,,
18535,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Biobío,"Base de datos 2026 Reemplazos Educador/a de Párvulos provincia de Arauco, región del Bio Bio",2026-06-03,2026-06-12T06:22:33.941781Z,https://login.airavirtual.com/postula/pjDSalwJ9pzM1Ol3cj9s,https://login.airavirtual.com/postula/pjDSalwJ9pzM1Ol3cj9s,,
18534,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Valparaíso,"Educadora de Párvulos, Reemplazo JI La Princesita, San Antonio, Región de Valparaíso",2026-06-05,2026-06-12T06:22:33.245855Z,https://login.airavirtual.com/postula/DzBmJcedX6z4GUDcLjYB,https://login.airavirtual.com/postula/DzBmJcedX6z4GUDcLjYB,,
18533,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Antofagasta,"Base de Datos para Reemplazo de Asistente de Párvulos, JI y SC, Calama, Fundación Integra, Dirección Regional Antofagasta",2026-06-04,2026-06-12T06:22:32.550012Z,https://login.airavirtual.com/postula/yZphaF6OVJ6cLgV1yeRU,https://login.airavirtual.com/postula/yZphaF6OVJ6cLgV1yeRU,,
18532,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Atacama,"Reemplazo Asistente Administrativa/o, JI Remanso, Localidad de El Salvador, Dirección Regional de Atacama",2026-06-05,2026-06-12T06:22:31.853864Z,https://login.airavirtual.com/postula/fMZiFSJWFajZLB25pXgJ,https://login.airavirtual.com/postula/fMZiFSJWFajZLB25pXgJ,,
18531,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,O'Higgins,"Reemplazo Asistente TJMJ, JI Peumayen, Comuna Requinoa, Dirección Regional Ohiggins",2026-06-05,2026-06-12T06:22:31.158086Z,https://login.airavirtual.com/postula/6mIOX6oC4fmZw6U3utGl,https://login.airavirtual.com/postula/6mIOX6oC4fmZw6U3utGl,,
18530,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Biobío,"Educador/a de Párvulos para Reemplazo en JI Ayelen comuna de Tirua, provincia de Arauco",2026-06-05,2026-06-12T06:22:30.461429Z,https://login.airavirtual.com/postula/bDmODgf4RjIwuSD6sFLK,https://login.airavirtual.com/postula/bDmODgf4RjIwuSD6sFLK,,
18529,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Arica y Parinacota,"Auxiliar de Servicios Programa Vacaciones en Mi Jardín 2026, Comuna de Arica, Dirección Regional Arica y Parinacota",2026-06-06,2026-06-12T06:22:29.765923Z,https://login.airavirtual.com/postula/erJip44y1eMhESA3DUvZ,https://login.airavirtual.com/postula/erJip44y1eMhESA3DUvZ,,
18528,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Arica y Parinacota,"Asistente de Parvulos Programa Vacaciones en Mi Jardín 2026, Comuna de Arica, Dirección Regional Arica y Parinacota",2026-06-06,2026-06-12T06:22:29.069245Z,https://login.airavirtual.com/postula/K5QFtVffmhkMZwaGNj72,https://login.airavirtual.com/postula/K5QFtVffmhkMZwaGNj72,,
18527,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Antofagasta,"Reemplazo Educadora/or de Párvulos, JI Sol del Desierto, Comuna María Elena, Región de Antofagasta",2026-06-15,2026-06-12T06:22:28.373179Z,https://login.airavirtual.com/postula/whQmpEE9Atw7VPSpk7jD,https://login.airavirtual.com/postula/whQmpEE9Atw7VPSpk7jD,,
18526,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Valparaíso,"Base de datos, Educadora de Párvulos, Reemplazo, Comuna de Villa Alemana, Región de Valparaíso",2026-06-08,2026-06-12T06:22:27.676944Z,https://login.airavirtual.com/postula/qLKg5onVEamtYsxSatIx,https://login.airavirtual.com/postula/qLKg5onVEamtYsxSatIx,,
18525,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Ñuble,"Base de Datos, Auxiliar de Servicios, sector Buchupureo, comuna de Cobquecura, Dirección Regional Ñuble",2026-06-08,2026-06-12T06:22:26.979082Z,https://login.airavirtual.com/postula/0txDbn8Y9yneHRAs2vwM,https://login.airavirtual.com/postula/0txDbn8Y9yneHRAs2vwM,,
18524,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Biobío,"Base de datos 2026, Reemplazo Asistente de Párvulos, Provincia Concepción, Región del Biobío",2026-06-09,2026-06-12T06:22:26.280856Z,https://login.airavirtual.com/postula/ENaqbqCoN0o1REITUORz,https://login.airavirtual.com/postula/ENaqbqCoN0o1REITUORz,,
18523,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Biobío,"Base de datos 2026, Reemplazo Auxiliar de Servicios, Provincia Concepción, Región del Biobío",2026-06-09,2026-06-12T06:22:25.583533Z,https://login.airavirtual.com/postula/xuSHTfZAnszfFCsiMDbW,https://login.airavirtual.com/postula/xuSHTfZAnszfFCsiMDbW,,
18522,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Reemplazo por el día jueves 18.06.2026. Auxiliar de Servicios, Jardín Infantil Tomé, Comuna de La Granja",2026-06-10,2026-06-12T06:22:24.886270Z,https://login.airavirtual.com/postula/0HdYC6Iau7dLKBr60h6I,https://login.airavirtual.com/postula/0HdYC6Iau7dLKBr60h6I,,
18521,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Ñuble,"Base de Datos, Asistente de Párvulos, sector Cártago, comuna de Pemuco, Dirección Regional Ñuble",2026-06-10,2026-06-12T06:22:24.188989Z,https://login.airavirtual.com/postula/vMPNONhyfxR657X8x7O0,https://login.airavirtual.com/postula/vMPNONhyfxR657X8x7O0,,
18520,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Reemplazo Asistente de Párvulos, JI Colina, RMNP.",2026-06-11,2026-06-12T06:22:23.493331Z,https://login.airavirtual.com/postula/fzPsFNhkJ5AxqHeDiHCj,https://login.airavirtual.com/postula/fzPsFNhkJ5AxqHeDiHCj,,
18519,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"PROYECTO Asistente de Párvulos Integral, JI María Luisa Bombal_El Bosque_RMSO",2026-06-12,2026-06-12T06:22:22.797560Z,https://login.airavirtual.com/postula/FqnJ0xsAuuZ7V9uFfjIa,https://login.airavirtual.com/postula/FqnJ0xsAuuZ7V9uFfjIa,,
18518,Fundación Integra,INTEGRA,Sitio propio,Ejecutivo Central,Metropolitana de Santiago,"Base datos para reemplazos Educadora párvulos, jardines Maipú, RMNP.",2026-06-15,2026-06-12T06:22:22.100435Z,https://login.airavirtual.com/postula/RlzgrquDHp6LtdMuixi1,https://login.airavirtual.com/postula/RlzgrquDHp6LtdMuixi1,,
18517,FOJI (Fundación de Orquestas Juveniles e Infantiles de Chile),FOJI,Sitio propio,Ejecutivo Central,Nacional,Director Osjr 2026 2027,2026-06-19,2026-06-12T06:22:05.982435Z,https://foji.cl/wp-content/uploads/2025/12/Bases-Concurso-Director-OSJR-2026-2027.-ultima-version-22-dic.-L.P.pdf,https://foji.cl/wp-content/uploads/2025/12/Bases-Concurso-Director-OSJR-2026-2027.-ultima-version-22-dic.-L.P.pdf,,
18516,EMPORMONTT (Empresa Portuaria Puerto Montt),EPPM,Sitio propio,Empresa del Estado,Los Lagos,Especialista Integracion Datos E Inteligencia Tecnologica,2026-06-19,2026-06-12T06:21:41.830329Z,https://empormontt.cl/bases/GIT_Descriptor_Cargo_Especialista_Integracion_Datos_e_Inteligencia_Tecnologica_20250325.pdf,https://empormontt.cl/bases/GIT_Descriptor_Cargo_Especialista_Integracion_Datos_e_Inteligencia_Tecnologica_20250325.pdf,,
18515,EMPORMONTT (Empresa Portuaria Puerto Montt),EPPM,Sitio propio,Empresa del Estado,Los Lagos,Especialista Ti,2026-06-19,2026-06-12T06:21:41.134421Z,https://empormontt.cl/bases/Especialista_TI_Actualizado_20250820.pdf,https://empormontt.cl/bases/Especialista_TI_Actualizado_20250820.pdf,,
18514,ENAER (Empresa Nacional de Aeronáutica),ENAER,Sitio propio,FF.AA. y Orden,Metropolitana de Santiago,Administrativo,2026-06-19,2026-06-12T06:21:34.582553Z,https://www.enaer.cl/pdf/btrabajo/AVISO%20CONCURSO%20ABIERTO%20ADMINISTRATIVO-1.pdf,https://www.enaer.cl/pdf/btrabajo/AVISO%20CONCURSO%20ABIERTO%20ADMINISTRATIVO-1.pdf,,
18513,ENAER (Empresa Nacional de Aeronáutica),ENAER,Sitio propio,FF.AA. y Orden,Metropolitana de Santiago,Jefe Área Productiva,2026-06-19,2026-06-12T06:21:33.885899Z,https://www.enaer.cl/pdf/btrabajo/AVISO%20CONCURSO%20ABIERTO%20JEFE%20%C3%81REA%20PRODUCTIVA-1.pdf,https://www.enaer.cl/pdf/btrabajo/AVISO%20CONCURSO%20ABIERTO%20JEFE%20%C3%81REA%20PRODUCTIVA-1.pdf,,
18512,ENAER (Empresa Nacional de Aeronáutica),ENAER,Sitio propio,FF.AA. y Orden,Metropolitana de Santiago,Supervisor Producción Aeronáutica,2026-06-19,2026-06-12T06:21:33.190118Z,https://www.enaer.cl/pdf/btrabajo/AVISO%20CONCURSO%20ABIERTO%20SUPERVISOR%20DE%20PRODUCCI%C3%93N%20AERON%C3%81UTICA-2.pdf,https://www.enaer.cl/pdf/btrabajo/AVISO%20CONCURSO%20ABIERTO%20SUPERVISOR%20DE%20PRODUCCI%C3%93N%20AERON%C3%81UTICA-2.pdf,,
18511,ENAER (Empresa Nacional de Aeronáutica),ENAER,Sitio propio,FF.AA. y Orden,Metropolitana de Santiago,Inspector de Producción,2026-06-19,2026-06-12T06:21:32.494443Z,https://www.enaer.cl/pdf/btrabajo/Inspector%20de%20Produccion.pdf,https://www.enaer.cl/pdf/btrabajo/Inspector%20de%20Produccion.pdf,,
18499,CODELCO — Corporación Nacional del Cobre,CODELCO,Sitio propio,Empresa del Estado,Metropolitana de Santiago,Convocatoria Profesionales de Proyectos - VP,2026-06-11,2026-06-12T06:20:59.619760Z,https://empleos.codelco.cl/job/Posada-Lilen-Convocatoria-Profesionales-de-Proyectos-VP-Reg_-8320000/1366615700/,https://empleos.codelco.cl/job/Posada-Lilen-Convocatoria-Profesionales-de-Proyectos-VP-Reg_-8320000/1366615700/,,
17304,CODELCO — Corporación Nacional del Cobre,CODELCO,Sitio propio,Empresa del Estado,Antofagasta,Ingeniero/a Especialista Control Gestión,2026-06-04,2026-06-11T06:53:13.357133Z,https://empleos.codelco.cl/job/Posada-Lilen-Ingenieroa-Especialista-Control-Gesti%C3%B3n-2da_-1390000/1396868100/,https://empleos.codelco.cl/job/Posada-Lilen-Ingenieroa-Especialista-Control-Gesti%C3%B3n-2da_-1390000/1396868100/,,
17294,CODELCO — Corporación Nacional del Cobre,CODELCO,Sitio propio,Empresa del Estado,Valparaíso,Convocatoria Profesionales Ingeniería Sr de Proyectos y/o Mantenimiento Infraestructura - Ventanas,2026-06-05,2026-06-11T06:53:06.114884Z,https://empleos.codelco.cl/job/Posada-Lilen-Convocatoria-Profesionales-Ingenier%C3%ADa-Sr-de-Proyectos-yo-Mantenimiento-Infraestructura-Ventanas-5ta_-2520000/1378500200/,https://empleos.codelco.cl/job/Posada-Lilen-Convocatoria-Profesionales-Ingenier%C3%ADa-Sr-de-Proyectos-yo-Mantenimiento-Infraestructura-Ventanas-5ta_-2520000/1378500200/,,
17289,CODELCO — Corporación Nacional del Cobre,CODELCO,Sitio propio,Empresa del Estado,Antofagasta,Superintendente/a de Energía y Combustible -Gerencia de Servicios,2026-06-10,2026-06-11T06:53:02.493189Z,https://empleos.codelco.cl/job/Posada-Lilen-Superintendentea-de-Energ%C3%ADa-y-Combustible-Gerencia-de-Servicios-2da_-1390000/1398758600/,https://empleos.codelco.cl/job/Posada-Lilen-Superintendentea-de-Energ%C3%ADa-y-Combustible-Gerencia-de-Servicios-2da_-1390000/1398758600/,,
17283,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,PINTOR-DIURNO,2026-06-16,2026-06-11T06:51:47.813564Z,https://www.laborum.cl/empleos/pintor-diurno-hospital-militar-de-santiago-1118200862.html,https://www.laborum.cl/empleos/pintor-diurno-hospital-militar-de-santiago-1118200862.html,,
17282,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,TECNICO EN MANTENCION EQUIPOS MEDICOS,2026-06-17,2026-06-11T06:51:47.089659Z,https://www.laborum.cl/empleos/tecnico-en-mantencion-equipos-medicos-hospital-militar-de-santiago-1118202687.html,https://www.laborum.cl/empleos/tecnico-en-mantencion-equipos-medicos-hospital-militar-de-santiago-1118202687.html,,
17281,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,EJECUTIVO DE DESBLOQUEO CUENTA PACIENTES - REEMPLAZO,2026-06-19,2026-06-11T06:51:46.365164Z,https://www.laborum.cl/empleos/ejecutivo-de-desbloqueo-cuenta-pacientes-reemplazo-hospital-militar-de-santiago-1118243024.html,https://www.laborum.cl/empleos/ejecutivo-de-desbloqueo-cuenta-pacientes-reemplazo-hospital-militar-de-santiago-1118243024.html,,
17280,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,TENS PSIQUIATRIA 4TO TURNO,2026-06-19,2026-06-11T06:51:45.641798Z,https://www.laborum.cl/empleos/tens-psiquiatria-4to-turno-hospital-militar-de-santiago-1118246300.html,https://www.laborum.cl/empleos/tens-psiquiatria-4to-turno-hospital-militar-de-santiago-1118246300.html,,
17279,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,AUXILIAR DEPOSITO FALLECIDOS 4TO TURNO MODIFICADO,2026-06-19,2026-06-11T06:51:44.917343Z,https://www.laborum.cl/empleos/auxiliar-deposito-fallecidos-4to-turno-modificado-hospital-militar-de-santiago-1118247682.html,https://www.laborum.cl/empleos/auxiliar-deposito-fallecidos-4to-turno-modificado-hospital-militar-de-santiago-1118247682.html,,
17278,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,EJECUTIVO GESTION DE PROGRAMAS MEDICOS,2026-06-19,2026-06-11T06:51:44.194138Z,https://www.laborum.cl/empleos/ejecutivo-gestion-de-programas-medicos-hospital-militar-de-santiago-1118280774.html,https://www.laborum.cl/empleos/ejecutivo-gestion-de-programas-medicos-hospital-militar-de-santiago-1118280774.html,,
17277,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,JEFE SECCION ADMISION,2026-06-19,2026-06-11T06:51:43.469483Z,https://www.laborum.cl/empleos/jefe-seccion-admision-hospital-militar-de-santiago-1118288768.html,https://www.laborum.cl/empleos/jefe-seccion-admision-hospital-militar-de-santiago-1118288768.html,,
17276,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,TENS ANGIOGRAFIA - DIURNO,2026-06-19,2026-06-11T06:51:42.746233Z,https://www.laborum.cl/empleos/tens-angiografia-diurno-hospital-militar-de-santiago-1118288815.html,https://www.laborum.cl/empleos/tens-angiografia-diurno-hospital-militar-de-santiago-1118288815.html,,
17275,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,ENFERMERA NAVEGADORA SERVICIO HEMATO-ONCOLOGÍA,2026-06-19,2026-06-11T06:51:42.022964Z,https://www.laborum.cl/empleos/enfermera-navegadora-servicio-hemato-oncologia-hospital-militar-de-santiago-1118292522.html,https://www.laborum.cl/empleos/enfermera-navegadora-servicio-hemato-oncologia-hospital-militar-de-santiago-1118292522.html,,
17274,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,EJECUTIVO CONTACT CENTER,2026-06-19,2026-06-11T06:51:41.298018Z,https://www.laborum.cl/empleos/ejecutivo-contact-center-hospital-militar-de-santiago-1118210975.html,https://www.laborum.cl/empleos/ejecutivo-contact-center-hospital-militar-de-santiago-1118210975.html,,
17273,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,TENS SERVICIO MÉDICO QUIRURGICO,2026-06-19,2026-06-11T06:51:40.574604Z,https://www.laborum.cl/empleos/tens-servicio-medico-quirurgico-hospital-militar-de-santiago-1118170585.html,https://www.laborum.cl/empleos/tens-servicio-medico-quirurgico-hospital-militar-de-santiago-1118170585.html,,
17272,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,AUXILIAR DE SERVICIO- DIURNO O 4TO TURNO,2026-06-19,2026-06-11T06:51:39.848805Z,https://www.laborum.cl/empleos/auxiliar-de-servicio-diurno-o-4to-turno-hospital-militar-de-santiago-1118189340.html,https://www.laborum.cl/empleos/auxiliar-de-servicio-diurno-o-4to-turno-hospital-militar-de-santiago-1118189340.html,,
17271,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,TENS SUA-4TO TURNO,2026-06-19,2026-06-11T06:51:39.123665Z,https://www.laborum.cl/empleos/tens-sua-4to-turno-hospital-militar-de-santiago-1118244250.html,https://www.laborum.cl/empleos/tens-sua-4to-turno-hospital-militar-de-santiago-1118244250.html,,
17270,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,EJECUTIVO ATENCIÓN PRESENCIAL Y WEB-DIURNO,2026-06-19,2026-06-11T06:51:38.399966Z,https://www.laborum.cl/empleos/ejecutivo-atencion-presencial-y-web-diurno-hospital-militar-de-santiago-1118316214.html,https://www.laborum.cl/empleos/ejecutivo-atencion-presencial-y-web-diurno-hospital-militar-de-santiago-1118316214.html,,
17269,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,QUIMICO FARMACEUTICO 4TO TURNO,2026-06-19,2026-06-11T06:51:37.676229Z,https://www.laborum.cl/empleos/quimico-farmaceutico-4to-turno-hospital-militar-de-santiago-1118303170.html,https://www.laborum.cl/empleos/quimico-farmaceutico-4to-turno-hospital-militar-de-santiago-1118303170.html,,
17268,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,ADMINISTRATIVO TOMA DE MUESTRAS,2026-06-19,2026-06-11T06:51:36.952604Z,https://www.laborum.cl/empleos/administrativo-toma-de-muestras-hospital-militar-de-santiago-1118302541.html,https://www.laborum.cl/empleos/administrativo-toma-de-muestras-hospital-militar-de-santiago-1118302541.html,,
17267,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,TENS UNIDAD DE INTERNACIÓN PSIQUIÁTRICA-4TO TURNO,2026-06-19,2026-06-11T06:51:36.228602Z,https://www.laborum.cl/empleos/tens-unidad-de-internacion-psiquiatrica-4to-turno-hospital-militar-de-santiago-1118310027.html,https://www.laborum.cl/empleos/tens-unidad-de-internacion-psiquiatrica-4to-turno-hospital-militar-de-santiago-1118310027.html,,
17266,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,TENS DE ANESTESIA DIURNO,2026-06-19,2026-06-11T06:51:35.503198Z,https://www.laborum.cl/empleos/tens-de-anestesia-diurno-hospital-militar-de-santiago-1118189398.html,https://www.laborum.cl/empleos/tens-de-anestesia-diurno-hospital-militar-de-santiago-1118189398.html,,
17265,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,JEFE SECCIÓN FACTURACIÓN Y ANÁLISIS-DIURNO,2026-06-19,2026-06-11T06:51:34.772207Z,https://www.laborum.cl/empleos/jefe-seccion-facturacion-y-analisis-diurno-hospital-militar-de-santiago-1118315907.html,https://www.laborum.cl/empleos/jefe-seccion-facturacion-y-analisis-diurno-hospital-militar-de-santiago-1118315907.html,,
17264,Hospital Militar de Santiago,HMS,Laborum,FF.AA. y Orden,Metropolitana de Santiago,ENFERMERA CLÍNICA SERVICIO MEDICINA 4TO TURNO,2026-06-18,2026-06-11T06:51:34.048637Z,https://www.laborum.cl/empleos/enfermera-clinica-servicio-medicina-4to-turno-hospital-militar-de-santiago-1118325191.html,https://www.laborum.cl/empleos/enfermera-clinica-servicio-medicina-4to-turno-hospital-militar-de-santiago-1118325191.html,,
16736,Policía de Investigaciones de Chile (PDI),PDI,Sitio propio,FF.AA. y Orden,Nacional,"Planta de Apoyo General, Escalafón de Agente Policial",2026-06-19,2026-06-11T02:33:34.356022Z,https://www.pdichile.cl/instituci%C3%B3n/concursos-publicos/planta-de-apoyo-general#planta-de-apoyo-general-escalafon-de-agente-policial,https://www.pdichile.cl/instituci%C3%B3n/concursos-publicos/planta-de-apoyo-general#planta-de-apoyo-general-escalafon-de-agente-policial,,
15010,SASIPA (Sociedad Agrícola y Servicios Isla de Pascua),EPTSV,Sitio propio,Empresa del Estado,Valparaíso,Ayudante Operador de Matrices (Agua Potable),2026-05-25,2026-06-10T05:36:19.133867Z,https://sasipa.buk.cl/s/TdQmyNRfWJ4pJqrf,https://sasipa.buk.cl/s/TdQmyNRfWJ4pJqrf,,
15009,Empresa Portuaria Antofagasta,EPAN,Buk (RRHH),Empresa del Estado,Antofagasta,Vigilante Privado Maritimo Portuario,2026-05-14,2026-06-10T05:36:10.388487Z,https://puertoantofagasta.buk.cl/s/t7BkmCYfta64zaj3,https://puertoantofagasta.buk.cl/s/t7BkmCYfta64zaj3,,
